holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_severe_weather,is_low_visibility,has_precipitation,temp_scaled,clouds_all_scaled,congestion_category
,276.34,0.0,0.0,75,Clouds,broken clouds,2012-10-06 23:00:00,1941,False,23,5,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49415116976604656,0.75,Medium
,276.11,0.0,0.0,75,Clouds,broken clouds,2012-10-07 00:00:00,1233,False,0,6,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4907018596280747,0.75,Low
,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 03:00:00,323,False,3,6,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4850029994001204,0.9,Low
,275.65,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 04:00:00,312,False,4,6,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4838032393521294,0.9,Low
,275.51,0.0,0.0,75,Clouds,broken clouds,2012-10-07 05:00:00,627,False,5,6,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4817036592681464,0.75,Low
,275.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 06:00:00,1508,False,6,6,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4748050389922019,0.9,Medium
,274.77,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 07:00:00,1539,False,7,6,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47060587882423505,0.9,Medium
,274.77,0.0,0.0,75,Clouds,broken clouds,2012-10-07 08:00:00,2232,False,8,6,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47060587882423505,0.75,Medium
,275.55,0.0,0.0,75,Clouds,broken clouds,2012-10-07 09:00:00,4568,False,9,6,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4823035392921419,0.75,High
,276.24,0.0,0.0,75,Clouds,broken clouds,2012-10-07 10:00:00,4624,False,10,6,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49265146970605905,0.75,High
,277.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 11:00:00,4529,False,11,6,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5041991601679664,0.9,High
,277.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 12:00:00,5139,False,12,6,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5104979004199163,0.9,Severe
,278.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 13:00:00,6640,False,13,6,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5257948410317936,0.9,Severe
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 14:00:00,6589,False,14,6,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5380923815236951,0.9,Severe
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 15:00:00,4429,False,15,6,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5380923815236951,0.9,High
,279.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 16:00:00,4329,False,16,6,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.540641871625675,0.9,High
,279.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 17:00:00,3833,False,17,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5388422315536893,0.9,High
,279.27,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 18:00:00,4015,False,18,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5380923815236951,0.9,High
,278.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 19:00:00,3382,False,19,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5206958608278348,0.9,Medium
,276.79,0.0,0.0,75,Clouds,broken clouds,2012-10-07 20:00:00,2815,False,20,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5008998200359933,0.75,Medium
,275.73,0.0,0.0,90,Clouds,overcast clouds,2012-10-07 21:00:00,2110,False,21,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4850029994001204,0.9,Medium
,274.88,0.0,0.0,75,Clouds,broken clouds,2012-10-07 22:00:00,1555,False,22,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47225554889022203,0.75,Medium
,273.92,0.0,0.0,20,Clouds,few clouds,2012-10-07 23:00:00,959,False,23,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45785842831433754,0.2,Low
Columbus Day,273.08,0.0,0.0,20,Clouds,few clouds,2012-10-08 00:00:00,455,True,0,0,0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44526094781043785,0.2,Low
,272.62,0.0,0.0,20,Clouds,few clouds,2012-10-08 01:00:00,336,False,1,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43836232753449333,0.2,Low
,271.78,0.0,0.0,1,Clear,sky is clear,2012-10-08 02:00:00,265,False,2,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42576484703059364,0.01,Low
,271.05,0.0,0.0,1,Clear,sky is clear,2012-10-08 03:00:00,314,False,3,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4148170365926818,0.01,Low
,270.63,0.0,0.0,1,Clear,sky is clear,2012-10-08 04:00:00,779,False,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40851829634073195,0.01,Low
,270.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 05:00:00,2571,False,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40401919616076776,0.01,Medium
,269.61,0.0,0.0,20,Clouds,few clouds,2012-10-08 06:00:00,5563,False,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3932213557288546,0.2,Severe
,270.01,0.0,0.0,20,Clouds,few clouds,2012-10-08 07:00:00,6676,False,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3992201559688063,0.2,Severe
,271.23,0.0,0.0,20,Clouds,few clouds,2012-10-08 08:00:00,5966,False,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4175164967006603,0.2,Severe
,273.71,0.0,0.0,20,Clouds,few clouds,2012-10-08 09:00:00,4832,False,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45470905818836216,0.2,High
,276.77,0.0,0.0,20,Clouds,few clouds,2012-10-08 10:00:00,4395,False,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5005998800239951,0.2,High
,279.47,0.0,0.0,20,Clouds,few clouds,2012-10-08 11:00:00,4411,False,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5410917816436718,0.2,High
,279.84,0.0,0.0,1,Clear,sky is clear,2012-10-08 12:00:00,4648,False,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5466406718656266,0.01,High
,282.34,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 13:00:00,4602,False,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5841331733653267,0.4,High
,282.94,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 14:00:00,5125,False,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.593131373725255,0.4,Severe
,283.48,0.0,0.0,1,Clear,sky is clear,2012-10-08 15:00:00,5502,False,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6012297540491905,0.01,Severe
,284.33,0.0,0.0,1,Clear,sky is clear,2012-10-08 16:00:00,5979,False,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6139772045590881,0.01,Severe
,284.48,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 17:00:00,5663,False,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6162267546490706,0.4,Severe
,284.23,0.0,0.0,40,Clouds,scattered clouds,2012-10-08 18:00:00,4259,False,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6124775044991005,0.4,High
,281.99,0.0,0.0,20,Clouds,few clouds,2012-10-08 19:00:00,3069,False,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5788842231553692,0.2,Medium
,279.81,0.0,0.0,1,Clear,sky is clear,2012-10-08 20:00:00,2378,False,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5461907618476306,0.01,Medium
,279.35,0.0,0.0,1,Clear,sky is clear,2012-10-08 21:00:00,2030,False,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5392921415716861,0.01,Medium
,278.9,0.0,0.0,1,Clear,sky is clear,2012-10-08 22:00:00,1400,False,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5325434913017395,0.01,Medium
,278.46,0.0,0.0,1,Clear,sky is clear,2012-10-08 23:00:00,917,False,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5259448110377923,0.01,Low
,277.78,0.0,0.0,1,Clear,sky is clear,2012-10-09 00:00:00,515,False,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5157468506298738,0.01,Low
,277.27,0.0,0.0,1,Clear,sky is clear,2012-10-09 01:00:00,302,False,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5080983803239351,0.01,Low
,277.47,0.0,0.0,1,Clear,sky is clear,2012-10-09 02:00:00,251,False,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5110977804439117,0.01,Low
,276.97,0.0,0.0,20,Clouds,few clouds,2012-10-09 04:00:00,798,False,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5035992801439718,0.2,Low
,276.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 05:00:00,2678,False,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49685062987402506,0.4,Medium
,276.6,0.0,0.0,40,Clouds,scattered clouds,2012-10-09 06:00:00,5733,False,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4980503899220161,0.4,Severe
,277.31,0.0,0.0,75,Clouds,broken clouds,2012-10-09 07:00:00,6449,False,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5086982603479306,0.75,Severe
,278.38,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 08:00:00,5765,False,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5247450509898022,0.9,Severe
,279.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 09:00:00,5599,False,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5392921415716861,0.9,Severe
,281.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 10:00:00,4534,False,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5695860827834436,0.9,High
,283.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 11:00:00,4691,False,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.595680863827235,0.9,High
,284.08,0.0,0.0,75,Clouds,broken clouds,2012-10-09 12:00:00,5067,False,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.610227954409118,0.75,Severe
,285.14,0.0,0.0,75,Clouds,broken clouds,2012-10-09 13:00:00,5030,False,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.626124775044991,0.75,Severe
,286.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 14:00:00,5300,False,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6442711457708463,0.9,Severe
,287.23,0.0,0.0,100,Rain,light rain,2012-10-09 15:00:00,5777,False,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6574685062987407,1.0,Severe
,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 16:00:00,6349,False,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.676964607078584,0.9,Severe
,290.37,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 17:00:00,6127,False,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7045590881823637,0.9,Severe
,290.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 18:00:00,4460,False,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7009598080383924,0.9,High
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-09 19:00:00,3418,False,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.681913617276545,0.75,Medium
,287.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 20:00:00,2775,False,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.659418116376725,0.9,Medium
,285.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 21:00:00,2306,False,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.625674865026995,0.9,Medium
,283.46,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 22:00:00,1846,False,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6009298140371924,0.9,Medium
,282.45,0.0,0.0,90,Clouds,overcast clouds,2012-10-09 23:00:00,947,False,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5857828434313137,0.9,Low
,281.88,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 00:00:00,494,False,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5772345530893822,0.9,Low
,281.78,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 01:00:00,332,False,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5757348530293939,0.9,Low
,281.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 02:00:00,261,False,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5653869226154766,0.75,Low
,281.17,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 03:00:00,361,False,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5665866826634677,0.9,Low
,281.25,0.0,0.0,92,Clear,sky is clear,2012-10-10 06:00:00,5875,False,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5677864427114578,0.92,Severe
,281.25,0.0,0.0,99,Rain,light rain,2012-10-10 07:00:00,6793,False,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5677864427114578,0.99,Severe
,280.1,0.0,0.0,99,Rain,light rain,2012-10-10 08:00:00,6283,False,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5505398920215961,0.99,Severe
,279.61,0.0,0.0,99,Rain,light rain,2012-10-10 09:00:00,5680,False,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5431913617276548,0.99,Severe
,279.67,0.0,0.0,99,Clear,sky is clear,2012-10-10 10:00:00,4632,False,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5440911817636477,0.99,High
,280.19,0.0,0.0,1,Clear,sky is clear,2012-10-10 11:00:00,4887,False,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551889622075585,0.01,High
,282.09,0.0,0.0,75,Clouds,broken clouds,2012-10-10 12:00:00,5030,False,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5803839232153567,0.75,Severe
,282.26,0.0,0.0,75,Clouds,broken clouds,2012-10-10 13:00:00,5067,False,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5829334133173365,0.75,Severe
,282.05,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 14:00:00,5227,False,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.579784043191362,0.9,Severe
,281.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-10 15:00:00,5610,False,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5728854229154167,0.9,Severe
,281.23,0.0,0.0,81,Clear,sky is clear,2012-10-10 16:00:00,6286,False,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5674865026994605,0.81,Severe
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 18:00:00,4775,False,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,High
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 19:00:00,3340,False,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 20:00:00,3013,False,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 21:00:00,2603,False,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 22:00:00,1910,False,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,Medium
,282.6,0.0,0.0,81,Clear,sky is clear,2012-10-10 23:00:00,1037,False,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5880323935212962,0.81,Low
,273.9,0.0,0.0,1,Clear,sky is clear,2012-10-11 01:00:00,347,False,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45755848830233936,0.01,Low
,274.4,0.0,0.0,75,Clouds,broken clouds,2012-10-11 03:00:00,350,False,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46505698860227934,0.75,Low
,274.05,0.0,0.0,75,Clouds,broken clouds,2012-10-11 04:00:00,850,False,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45980803839232187,0.75,Low
,273.71,0.0,0.0,40,Clouds,scattered clouds,2012-10-11 05:00:00,2791,False,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45470905818836216,0.4,Medium
,272.66,0.0,0.0,1,Clear,sky is clear,2012-10-11 06:00:00,5809,False,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43896220755848886,0.01,Severe
,272.65,0.0,0.0,1,Clear,sky is clear,2012-10-11 07:00:00,6798,False,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4388122375524893,0.01,Severe
,272.52,0.0,0.0,1,Clear,sky is clear,2012-10-11 08:00:00,6304,False,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436862627474505,0.01,Severe
,275.19,0.0,0.0,20,Clouds,few clouds,2012-10-11 09:00:00,5291,False,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47690461907618487,0.2,Severe
,275.34,0.0,0.0,1,Clear,sky is clear,2012-10-11 10:00:00,4638,False,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47915416916616654,0.01,High
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 14:00:00,5557,False,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6105278944211162,0.5,Severe
,284.1,0.0,0.0,50,Clear,sky is clear,2012-10-11 15:00:00,5818,False,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6105278944211162,0.5,Severe
,283.78,0.0,0.0,75,Clouds,broken clouds,2012-10-11 16:00:00,6272,False,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6057288542291539,0.75,Severe
,283.52,0.0,0.0,75,Clouds,broken clouds,2012-10-11 17:00:00,5944,False,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6018296340731852,0.75,Severe
,283.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 18:00:00,4949,False,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5988302339532094,0.9,High
,282.06,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 19:00:00,3511,False,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5799340131973607,0.9,High
,281.95,0.0,0.0,90,Clouds,overcast clouds,2012-10-11 20:00:00,3039,False,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5782843431313737,0.9,Medium
