holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday
,289.15,0.0,0.0,75,Clouds,broken clouds,2012-10-16 15:00:00,5813,False
,288.99,0.0,0.0,75,Clouds,broken clouds,2012-10-16 16:00:00,6496,False
,288.86,0.0,0.0,75,Clouds,broken clouds,2012-10-16 17:00:00,6429,False
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 18:00:00,5142,False
,287.28,0.0,0.0,68,Rain,light rain,2012-10-16 19:00:00,3311,False
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 20:00:00,2777,False
,286.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 21:00:00,2331,False
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 22:00:00,1767,False
,287.09,0.0,0.0,90,Clouds,overcast clouds,2012-10-16 23:00:00,1093,False
,286.89,0.0,0.0,75,Clouds,broken clouds,2012-10-17 00:00:00,554,False
,286.93,0.0,0.0,75,Clouds,broken clouds,2012-10-17 01:00:00,333,False
,286.93,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 02:00:00,267,False
,287.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 03:00:00,358,False
,286.56,0.0,0.0,75,Clouds,broken clouds,2012-10-17 04:00:00,777,False
,285.91,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 05:00:00,2732,False
,285.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-17 06:00:00,5637,False
,284.92,0.0,0.0,75,Clouds,broken clouds,2012-10-17 07:00:00,5564,False
,285.35,0.0,0.0,75,Clouds,broken clouds,2012-10-17 08:00:00,6274,False
,285.72,0.0,0.0,100,Rain,proximity shower rain,2012-10-17 09:00:00,5403,False
,287.09,0.0,0.0,75,Clouds,broken clouds,2012-10-17 10:00:00,4680,False
,288.31,0.0,0.0,75,Clouds,broken clouds,2012-10-17 11:00:00,4642,False
,288.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 12:00:00,4979,False
,290.32,0.0,0.0,1,Clear,sky is clear,2012-10-17 13:00:00,4851,False
,291.36,0.0,0.0,1,Clear,sky is clear,2012-10-17 14:00:00,4291,False
,292.01,0.0,0.0,1,Clear,sky is clear,2012-10-17 15:00:00,4714,False
,292.61,0.0,0.0,1,Clear,sky is clear,2012-10-17 16:00:00,6723,False
,292.65,0.0,0.0,1,Clear,sky is clear,2012-10-17 17:00:00,6180,False
,290.52,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 18:00:00,4843,False
,288.35,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 19:00:00,3435,False
,286.72,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 20:00:00,2921,False
,285.49,0.0,0.0,40,Clouds,scattered clouds,2012-10-17 21:00:00,2763,False
,284.22,0.0,0.0,20,Clouds,few clouds,2012-10-17 22:00:00,1930,False
,283.8,0.0,0.0,20,Clouds,few clouds,2012-10-17 23:00:00,1160,False
,283.72,0.0,0.0,20,Clouds,few clouds,2012-10-18 00:00:00,654,False
,282.8,0.0,0.0,40,Clouds,scattered clouds,2012-10-18 01:00:00,374,False
,282.32,0.0,0.0,99,Mist,mist,2012-10-18 02:00:00,301,False
,282.38,0.0,0.0,99,Mist,mist,2012-10-18 03:00:00,397,False
,282.76,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 04:00:00,794,False
,282.88,0.0,0.0,99,Mist,mist,2012-10-18 05:00:00,2564,False
,284.18,0.0,0.0,75,Clouds,broken clouds,2012-10-18 06:00:00,5358,False
,284.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 07:00:00,6441,False
,285.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 08:00:00,5536,False
,286.9,0.0,0.0,99,Rain,light rain,2012-10-18 09:00:00,5256,False
,288.35,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 10:00:00,4619,False
,289.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 11:00:00,5107,False
,288.27,0.0,0.0,99,Rain,light rain,2012-10-18 12:00:00,5147,False
,286.41,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 13:00:00,5283,False
,285.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 14:00:00,5704,False
,287.04,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 15:00:00,5887,False
,287.18,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 16:00:00,6307,False
,286.94,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 17:00:00,5953,False
,286.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 18:00:00,4519,False
,284.67,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 19:00:00,3427,False
,283.44,0.0,0.0,100,Rain,light rain,2012-10-18 20:00:00,2921,False
,282.51,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-18 21:00:00,2649,False
,281.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 22:00:00,2005,False
,281.85,0.0,0.0,90,Clouds,overcast clouds,2012-10-18 23:00:00,1177,False
,281.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 00:00:00,699,False
,280.97,0.0,0.0,87,Mist,mist,2012-10-19 01:00:00,436,False
,280.44,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 02:00:00,353,False
,280.02,0.0,0.0,87,Mist,mist,2012-10-19 03:00:00,399,False
,279.79,0.0,0.0,87,Drizzle,light intensity drizzle,2012-10-19 04:00:00,720,False
,279.74,0.0,0.0,87,Mist,mist,2012-10-19 05:00:00,2370,False
,279.65,0.0,0.0,87,Rain,light rain,2012-10-19 06:00:00,5162,False
,279.45,0.0,0.0,91,Mist,mist,2012-10-19 07:00:00,5777,False
,279.22,0.0,0.0,91,Drizzle,light intensity drizzle,2012-10-19 08:00:00,5235,False
,279.35,0.0,0.0,91,Rain,light rain,2012-10-19 09:00:00,4606,False
,279.92,0.0,0.0,91,Mist,mist,2012-10-19 10:00:00,4328,False
,280.44,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 11:00:00,4282,False
,281.0,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 12:00:00,4489,False
,281.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 13:00:00,4908,False
,281.93,0.0,0.0,92,Mist,mist,2012-10-19 14:00:00,5620,False
,281.94,0.0,0.0,92,Mist,mist,2012-10-19 15:00:00,5849,False
,282.27,0.0,0.0,92,Rain,moderate rain,2012-10-19 16:00:00,4945,False
,282.41,0.0,0.0,92,Rain,light rain,2012-10-19 17:00:00,4619,False
,282.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 18:00:00,4479,False
,281.69,0.0,0.0,75,Clouds,broken clouds,2012-10-19 19:00:00,3804,False
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-19 20:00:00,2908,False
,280.66,0.0,0.0,92,Mist,mist,2012-10-19 21:00:00,2942,False
,280.43,0.0,0.0,92,Drizzle,light intensity drizzle,2012-10-19 22:00:00,3077,False
,280.1,0.0,0.0,92,Mist,mist,2012-10-19 23:00:00,2051,False
,280.06,0.0,0.0,92,Rain,light rain,2012-10-20 00:00:00,1270,False
,280.28,0.0,0.0,96,Drizzle,drizzle,2012-10-20 01:00:00,773,False
,280.38,0.0,0.0,96,Drizzle,light intensity drizzle,2012-10-20 02:00:00,589,False
,280.62,0.0,0.0,96,Mist,mist,2012-10-20 03:00:00,432,False
,280.91,0.0,0.0,96,Rain,light rain,2012-10-20 04:00:00,401,False
,280.96,0.0,0.0,96,Rain,light rain,2012-10-20 05:00:00,759,False
,281.13,0.0,0.0,96,Rain,light rain,2012-10-20 06:00:00,1313,False
,281.28,0.0,0.0,100,Mist,mist,2012-10-20 07:00:00,1824,False
,281.19,0.0,0.0,100,Drizzle,drizzle,2012-10-20 08:00:00,2787,False
,281.7,0.0,0.0,100,Drizzle,light intensity drizzle,2012-10-20 09:00:00,3713,False
,282.02,0.0,0.0,100,Mist,mist,2012-10-20 10:00:00,3815,False
,282.35,0.0,0.0,100,Drizzle,drizzle,2012-10-20 11:00:00,4339,False
,282.71,0.0,0.0,100,Rain,heavy intensity rain,2012-10-20 12:00:00,4613,False
,283.31,0.0,0.0,48,Rain,light rain,2012-10-20 13:00:00,4507,False
,283.79,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 14:00:00,4452,False
,284.2,0.0,0.0,75,Clouds,broken clouds,2012-10-20 15:00:00,4636,False
,284.32,0.0,0.0,90,Clouds,overcast clouds,2012-10-20 16:00:00,4810,False
,284.13,0.0,0.0,75,Clouds,broken clouds,2012-10-20 17:00:00,5125,False
,283.14,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 18:00:00,4337,False
,281.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-20 19:00:00,3644,False
,280.47,0.0,0.0,20,Clouds,few clouds,2012-10-20 20:00:00,3107,False
,279.52,0.0,0.0,20,Clouds,few clouds,2012-10-20 21:00:00,2929,False
,278.85,0.0,0.0,48,Mist,mist,2012-10-20 22:00:00,2865,False
,278.12,0.0,0.0,48,Fog,fog,2012-10-20 23:00:00,2340,False
,277.94,0.0,0.0,48,Mist,mist,2012-10-21 00:00:00,1372,False
,275.93,0.0,0.0,60,Fog,fog,2012-10-21 08:00:00,1928,False
,284.09,0.0,0.0,75,Clouds,broken clouds,2012-10-21 17:00:00,4695,False
,282.6,0.0,0.0,75,Clouds,broken clouds,2012-10-21 18:00:00,4335,False
,281.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 22:00:00,1583,False
,281.26,0.0,0.0,90,Clouds,overcast clouds,2012-10-21 23:00:00,959,False
,281.29,0.0,0.0,75,Clouds,broken clouds,2012-10-22 00:00:00,498,False
,281.01,0.0,0.0,75,Clouds,broken clouds,2012-10-22 01:00:00,306,False
,280.57,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 02:00:00,259,False
,280.54,0.0,0.0,75,Clouds,broken clouds,2012-10-22 03:00:00,324,False
,279.37,0.0,0.0,8,Mist,mist,2012-10-22 04:00:00,806,False
,279.18,0.0,0.0,8,Mist,mist,2012-10-22 05:00:00,2622,False
,279.05,0.0,0.0,8,Mist,mist,2012-10-22 06:00:00,5456,False
,282.7,0.0,0.0,38,Clear,sky is clear,2012-10-22 10:00:00,4324,False
,286.17,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 11:00:00,4378,False
,288.61,0.0,0.0,75,Clouds,broken clouds,2012-10-22 12:00:00,4639,False
,290.59,0.0,0.0,20,Clouds,few clouds,2012-10-22 13:00:00,4546,False
,292.21,0.0,0.0,75,Clouds,broken clouds,2012-10-22 14:00:00,5006,False
,293.56,0.0,0.0,75,Clouds,broken clouds,2012-10-22 15:00:00,5361,False
,293.43,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 16:00:00,6101,False
,293.4,0.0,0.0,40,Clouds,scattered clouds,2012-10-22 17:00:00,5781,False
,291.47,0.0,0.0,20,Clouds,few clouds,2012-10-22 18:00:00,4272,False
,289.17,0.0,0.0,20,Clouds,few clouds,2012-10-22 19:00:00,3091,False
,287.28,0.0,0.0,1,Clear,sky is clear,2012-10-22 20:00:00,2434,False
,286.1,0.0,0.0,1,Clear,sky is clear,2012-10-22 21:00:00,1984,False
,285.45,0.0,0.0,75,Clouds,broken clouds,2012-10-22 22:00:00,1383,False
,285.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-22 23:00:00,959,False
,285.07,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 00:00:00,511,False
,284.58,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 01:00:00,346,False
,283.88,0.0,0.0,75,Clouds,broken clouds,2012-10-23 02:00:00,253,False
,283.55,0.0,0.0,75,Clouds,broken clouds,2012-10-23 03:00:00,349,False
,282.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 04:00:00,807,False
,282.42,0.0,0.0,20,Clouds,few clouds,2012-10-23 05:00:00,2669,False
,282.13,0.0,0.0,75,Clouds,broken clouds,2012-10-23 06:00:00,5210,False
,281.85,0.0,0.0,40,Clouds,scattered clouds,2012-10-23 07:00:00,6083,False
,281.85,0.0,0.0,20,Clouds,few clouds,2012-10-23 08:00:00,5790,False
,283.07,0.0,0.0,75,Clouds,broken clouds,2012-10-23 09:00:00,5484,False
,284.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 10:00:00,4407,False
,285.6,0.0,0.0,75,Clouds,broken clouds,2012-10-23 11:00:00,4725,False
,286.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 12:00:00,4826,False
,286.75,0.0,0.0,99,Rain,moderate rain,2012-10-23 13:00:00,4945,False
,287.97,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 14:00:00,5065,False
,288.54,0.0,0.0,99,Thunderstorm,proximity thunderstorm,2012-10-23 15:00:00,5618,False
,288.72,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 16:00:00,6094,False
,288.53,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 17:00:00,5844,False
,288.16,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 18:00:00,4649,False
,287.59,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 19:00:00,3180,False
,287.21,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 20:00:00,2963,False
,286.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 21:00:00,2450,False
,285.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 22:00:00,1613,False
,285.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-23 23:00:00,1021,False
,285.37,0.0,0.0,99,Mist,mist,2012-10-24 00:00:00,580,False
,285.51,0.0,0.0,90,Clouds,overcast clouds,2012-10-24 01:00:00,298,False
,285.6,0.0,0.0,100,Haze,haze,2012-10-24 02:00:00,261,False
,285.99,0.0,0.0,100,Mist,mist,2012-10-24 03:00:00,408,False
,285.94,0.0,0.0,100,Mist,mist,2012-10-24 04:00:00,793,False
,285.97,0.0,0.0,90,Mist,mist,2012-10-24 05:00:00,2643,False
,285.73,0.0,0.0,90,Thunderstorm,thunderstorm with light rain,2012-10-24 06:00:00,5593,False
,285.5,0.0,0.0,90,Rain,light rain,2012-10-24 07:00:00,5722,False
,285.55,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2012-10-24 08:00:00,5607,False
,285.93,0.0,0.0,90,Mist,mist,2012-10-24 09:00:00,5492,False
,286.34,0.0,0.0,90,Mist,mist,2012-10-24 10:00:00,4542,False
,286.82,0.0,0.0,90,Fog,fog,2012-10-24 11:00:00,4720,False
,288.36,0.0,0.0,90,Mist,mist,2012-10-24 12:00:00,4982,False
,289.08,0.0,0.0,90,Haze,haze,2012-10-24 13:00:00,5032,False
,289.88,0.0,0.0,90,Mist,mist,2012-10-24 14:00:00,5212,False
,290.24,0.0,0.0,90,Rain,moderate rain,2012-10-24 15:00:00,5661,False
,290.01,0.0,0.0,90,Mist,mist,2012-10-24 16:00:00,5812,False
,289.62,0.0,0.0,90,Haze,haze,2012-10-24 17:00:00,5855,False
,289.61,0.0,0.0,90,Haze,haze,2012-10-24 18:00:00,4416,False
,289.06,0.0,0.0,90,Mist,mist,2012-10-24 19:00:00,3118,False
,288.34,0.0,0.0,75,Haze,haze,2012-10-24 20:00:00,2877,False
,287.06,0.0,0.0,20,Mist,mist,2012-10-24 21:00:00,2498,False
,287.41,0.0,0.0,75,Mist,mist,2012-10-24 22:00:00,1701,False
,287.52,0.0,0.0,90,Mist,mist,2012-10-24 23:00:00,1028,False
,287.81,0.0,0.0,90,Mist,mist,2012-10-25 00:00:00,578,False
,287.29,0.0,0.0,75,Mist,mist,2012-10-25 01:00:00,354,False
,287.23,0.0,0.0,90,Mist,mist,2012-10-25 02:00:00,272,False
,286.44,0.0,0.0,90,Mist,mist,2012-10-25 03:00:00,370,False
,285.32,0.0,0.0,90,Mist,mist,2012-10-25 04:00:00,809,False
,285.43,0.0,0.0,90,Mist,mist,2012-10-25 05:00:00,2641,False
,285.53,0.0,0.0,75,Mist,mist,2012-10-25 06:00:00,4957,False
,285.2,0.0,0.0,90,Fog,fog,2012-10-25 07:00:00,6036,False
,285.02,0.0,0.0,90,Mist,mist,2012-10-25 08:00:00,5309,False
,286.43,0.0,0.0,90,Mist,mist,2012-10-25 10:00:00,4438,False
,287.36,0.0,0.0,90,Mist,mist,2012-10-25 11:00:00,4723,False
,287.6,0.0,0.0,90,Mist,mist,2012-10-25 12:00:00,4879,False
,287.29,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 13:00:00,5062,False
,286.41,0.0,0.0,90,Rain,light rain,2012-10-25 14:00:00,5450,False
,285.8,0.0,0.0,90,Drizzle,drizzle,2012-10-25 15:00:00,5888,False
,285.29,0.0,0.0,90,Rain,light rain,2012-10-25 16:00:00,6473,False
,284.77,0.0,0.0,90,Rain,moderate rain,2012-10-25 17:00:00,6488,False
,284.29,0.0,0.0,90,Rain,moderate rain,2012-10-25 18:00:00,5351,False
,283.79,0.0,0.0,90,Mist,mist,2012-10-25 19:00:00,3500,False
,283.44,0.0,0.0,90,Rain,light rain,2012-10-25 20:00:00,2856,False
,283.22,0.0,0.0,90,Rain,moderate rain,2012-10-25 21:00:00,2587,False
,282.82,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 22:00:00,1979,False
,282.13,0.0,0.0,90,Clouds,overcast clouds,2012-10-25 23:00:00,1284,False
,281.05,0.0,0.0,90,Drizzle,light intensity drizzle,2012-10-26 00:00:00,665,False
,280.44,0.0,0.0,90,Drizzle,drizzle,2012-10-26 01:00:00,432,False
,280.07,0.0,0.0,90,Rain,light rain,2012-10-26 02:00:00,326,False
,279.54,0.0,0.0,90,Drizzle,drizzle,2012-10-26 03:00:00,380,False
,278.93,0.0,0.0,90,Drizzle,drizzle,2012-10-26 04:00:00,705,False
,278.27,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2012-10-26 05:00:00,2430,False
,278.07,0.0,0.0,90,Mist,mist,2012-10-26 06:00:00,5426,False
,277.53,0.0,0.0,90,Rain,moderate rain,2012-10-26 07:00:00,6499,False
,276.23,0.0,0.0,90,Rain,light rain,2012-10-26 08:00:00,5856,False
,275.66,0.0,0.0,90,Rain,light rain,2012-10-26 09:00:00,5234,False
,275.02,0.0,0.0,90,Rain,light rain,2012-10-26 10:00:00,4695,False
,275.03,0.0,0.0,90,Rain,moderate rain,2012-10-26 11:00:00,5341,False
,274.5,0.0,0.0,90,Mist,mist,2012-10-26 12:00:00,5943,False
,275.01,0.0,0.0,90,Snow,heavy snow,2012-10-26 13:00:00,5874,False
,275.38,0.0,0.0,90,Snow,heavy snow,2012-10-26 14:00:00,5879,False
,275.85,0.0,0.0,90,Snow,heavy snow,2012-10-26 15:00:00,6060,False
,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 16:00:00,6348,False
,276.7,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 17:00:00,5955,False
,276.71,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 18:00:00,5341,False
,276.43,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 19:00:00,4144,False
,276.23,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 20:00:00,3249,False
,275.99,0.0,0.0,75,Clouds,broken clouds,2012-10-26 21:00:00,3017,False
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 22:00:00,2765,False
,276.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-26 23:00:00,1894,False
,276.01,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 00:00:00,1159,False
,275.36,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 01:00:00,822,False
,274.93,0.0,0.0,20,Clouds,few clouds,2012-10-27 02:00:00,641,False
,274.28,0.0,0.0,20,Clouds,few clouds,2012-10-27 03:00:00,411,False
,274.01,0.0,0.0,1,Clear,sky is clear,2012-10-27 04:00:00,468,False
,273.71,0.0,0.0,1,Clear,sky is clear,2012-10-27 05:00:00,723,False
,273.43,0.0,0.0,1,Clear,sky is clear,2012-10-27 06:00:00,1415,False
,273.65,0.0,0.0,20,Clouds,few clouds,2012-10-27 07:00:00,2191,False
,274.58,0.0,0.0,75,Clouds,broken clouds,2012-10-27 08:00:00,3185,False
,275.39,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 09:00:00,4076,False
,275.44,0.0,0.0,0,Clear,sky is clear,2012-10-27 10:00:00,4522,False
,276.11,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 11:00:00,6012,False
,276.48,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 12:00:00,5975,False
,276.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 13:00:00,5307,False
,276.56,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 14:00:00,4678,False
,276.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 15:00:00,4405,False
,276.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 16:00:00,4403,False
,276.61,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 17:00:00,4311,False
,276.34,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 18:00:00,4198,False
,275.96,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 19:00:00,3475,False
,275.6,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 20:00:00,3078,False
,274.86,0.0,0.0,90,Clouds,overcast clouds,2012-10-27 21:00:00,2931,False
,274.05,0.0,0.0,20,Clouds,few clouds,2012-10-27 22:00:00,2941,False
,273.62,0.0,0.0,20,Clouds,few clouds,2012-10-27 23:00:00,2240,False
,273.52,0.0,0.0,20,Clouds,few clouds,2012-10-28 00:00:00,1564,False
,273.54,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 01:00:00,795,False
,273.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 02:00:00,447,False
,273.63,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 03:00:00,443,False
,273.22,0.0,0.0,90,Clouds,overcast clouds,2012-10-28 04:00:00,330,False
,272.75,0.0,0.0,75,Clouds,broken clouds,2012-10-28 05:00:00,453,False
,272.16,0.0,0.0,75,Clouds,broken clouds,2012-10-28 06:00:00,755,False
,271.06,0.0,0.0,20,Clouds,few clouds,2012-10-28 07:00:00,953,False
,270.68,0.0,0.0,1,Clear,sky is clear,2012-10-28 08:00:00,1650,False
,272.6,0.0,0.0,1,Clear,sky is clear,2012-10-28 09:00:00,2442,False
,274.06,0.0,0.0,1,Clear,sky is clear,2012-10-28 10:00:00,3230,False
,275.81,0.0,0.0,1,Clear,sky is clear,2012-10-28 11:00:00,3575,False
,277.54,0.0,0.0,20,Clouds,few clouds,2012-10-28 12:00:00,4139,False
,278.54,0.0,0.0,40,Clouds,scattered clouds,2012-10-28 13:00:00,3892,False
,278.97,0.0,0.0,40,Clouds,scattered clouds,2012-10-28 14:00:00,3989,False
,278.91,0.0,0.0,75,Clouds,broken clouds,2012-10-28 15:00:00,4294,False
,278.81,0.0,0.0,75,Clouds,broken clouds,2012-10-28 16:00:00,4521,False
,278.27,0.0,0.0,75,Clouds,broken clouds,2012-10-28 17:00:00,4280,False
,276.67,0.0,0.0,75,Clouds,broken clouds,2012-10-28 18:00:00,3945,False
,275.86,0.0,0.0,75,Clouds,broken clouds,2012-10-28 19:00:00,3169,False
,274.29,0.0,0.0,75,Clouds,broken clouds,2012-10-28 20:00:00,2772,False
,273.37,0.0,0.0,75,Clouds,broken clouds,2012-10-28 21:00:00,2213,False
,272.77,0.0,0.0,75,Clouds,broken clouds,2012-10-28 22:00:00,1570,False
,272.01,0.0,0.0,75,Clouds,broken clouds,2012-10-28 23:00:00,1065,False
,271.78,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 00:00:00,530,False
,271.41,0.0,0.0,75,Haze,haze,2012-10-29 01:00:00,331,False
,271.46,0.0,0.0,75,Mist,mist,2012-10-29 02:00:00,270,False
,271.76,0.0,0.0,75,Clouds,broken clouds,2012-10-29 03:00:00,316,False
,272.24,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 04:00:00,799,False
,271.98,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 05:00:00,2513,False
,271.53,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 06:00:00,5503,False
,271.46,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 07:00:00,6642,False
,271.7,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 08:00:00,6195,False
,273.26,0.0,0.0,75,Clouds,broken clouds,2012-10-29 09:00:00,5246,False
,274.9,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 10:00:00,4460,False
,276.33,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 11:00:00,4580,False
,277.58,0.0,0.0,90,Snow,heavy snow,2012-10-29 12:00:00,4771,False
,278.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 13:00:00,4836,False
,279.3,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 14:00:00,5138,False
,279.89,0.0,0.0,90,Clouds,overcast clouds,2012-10-29 15:00:00,5606,False
,280.11,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 16:00:00,6120,False
,279.82,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 17:00:00,5985,False
,278.69,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 18:00:00,4418,False
,277.75,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 19:00:00,3089,False
,276.77,0.0,0.0,40,Clouds,scattered clouds,2012-10-29 20:00:00,2636,False
,276.61,0.0,0.0,75,Clouds,broken clouds,2012-10-29 21:00:00,2117,False
,276.06,0.0,0.0,75,Clouds,broken clouds,2012-10-29 22:00:00,1437,False
,275.22,0.0,0.0,20,Clouds,few clouds,2012-10-29 23:00:00,920,False
,274.75,0.0,0.0,20,Clouds,few clouds,2012-10-30 00:00:00,600,False
,274.24,0.0,0.0,20,Clouds,few clouds,2012-10-30 01:00:00,393,False
,273.47,0.0,0.0,20,Clouds,few clouds,2012-10-30 02:00:00,298,False
,273.5,0.0,0.0,1,Clear,sky is clear,2012-10-30 03:00:00,352,False
,273.15,0.0,0.0,75,Clouds,broken clouds,2012-10-30 04:00:00,762,False
,273.0,0.0,0.0,20,Clouds,few clouds,2012-10-30 05:00:00,2519,False
,272.69,0.0,0.0,20,Clouds,few clouds,2012-10-30 06:00:00,5478,False
,273.08,0.0,0.0,40,Clouds,scattered clouds,2012-10-30 07:00:00,6728,False
,273.91,0.0,0.0,75,Clouds,broken clouds,2012-10-30 08:00:00,5972,False
,274.82,0.0,0.0,75,Clouds,broken clouds,2012-10-30 09:00:00,5280,False
,276.16,0.0,0.0,75,Clouds,broken clouds,2012-10-30 10:00:00,4626,False
,277.69,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 11:00:00,4947,False
,278.47,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 12:00:00,5125,False
,279.12,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 13:00:00,5130,False
,279.28,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 14:00:00,5394,False
,280.19,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 15:00:00,5837,False
,280.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 16:00:00,6222,False
,280.3,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 17:00:00,5992,False
,279.58,0.0,0.0,75,Clouds,broken clouds,2012-10-30 18:00:00,4578,False
,278.78,0.0,0.0,75,Clouds,broken clouds,2012-10-30 19:00:00,3246,False
,278.5,0.0,0.0,90,Clouds,overcast clouds,2012-10-30 20:00:00,2834,False
,276.93,0.0,0.0,75,Clouds,broken clouds,2012-10-30 21:00:00,2578,False
,276.03,0.0,0.0,40,Clouds,scattered clouds,2012-10-30 22:00:00,1979,False
